username,full_name,is_verified,has_anonymous_profile_picture,biography_len,external_url,followers,following,has_clips,highlight_count,is_professional_account,is_private,media_count,total_tags,total_likes,total_comments,name_length,media_count_of_data_collected,average_likes
sandra_jvhr,������ ��������,0,0,23,0,776,990,0,0,0,1,0,0,0,0,15,0,0
aniyaskoombara,Aniyas Koombara,0,0,31,0,831,1006,0,0,1,0,23,0,3056,103,15,12,254.6666667
malvika_m001,malavika,0,0,30,0,683,791,0,0,0,1,5,13,1575,192,8,5,315
_n4mii._,ɴᴀᴍɪᴛʜᴀ s,0,0,53,0,691,678,0,7,0,1,10,21,2744,273,9,10,274.4
sudheesh.kv3,Sudheesh Kv,0,0,0,0,116,166,0,0,0,0,0,0,0,0,11,0,0
asvinraj999,asvinraj,0,0,0,0,167,218,0,0,0,0,5,0,155,7,8,5,31
nanditamenon003,Nandita Menon,0,0,67,0,990,853,0,2,0,1,1,0,650,61,13,1,650
_megha.rajan_,MEGHA R,0,0,109,0,208,235,0,0,0,1,5,6,593,73,7,5,118.6
___ma___world__,hey,0,0,0,0,34,10,1,0,0,0,6,6,158,13,3,6,26.33333333
remilkoyilandy,REMIL,0,0,0,0,299,603,0,0,0,1,28,0,304,2,5,12,25.33333333
afthab_606,mohamed afthab bs,0,0,33,0,397,379,0,2,0,1,12,0,1512,150,17,12,126
_a.k.i.v.a_,Malavika,0,0,119,0,325,336,0,2,0,1,12,5,1617,230,8,12,134.75
amal_ap_pu,Amal appu,0,0,12,0,319,422,0,0,0,0,27,20,1217,88,9,12,101.4166667
z.o.ay,zOe,0,0,70,0,99,121,0,0,0,1,6,0,284,206,3,6,47.33333333
iam_lazim,Lazim Sajid,0,0,42,0,754,826,0,0,0,1,0,0,0,0,11,0,0
_varun.nair_,Varun Nair,0,0,44,1,584,586,0,1,0,1,209,11,1417,63,10,12,118.0833333
_r.e.e.ma_,0,0,0,21,0,100,100,0,0,0,1,14,9,584,65,0,12,48.66666667
alka2672,Alka Balakrishnan,0,0,9,0,226,226,0,0,0,1,10,1,784,33,17,10,78.4
_vy_shna_vy_,Vyshnavy Sajeev,0,0,71,0,675,696,0,1,0,1,0,0,0,0,15,0,0
ashut0sha,Ashutosh Ahelleya,0,0,68,1,292,352,0,1,0,1,35,26,1424,51,17,12,118.6666667
shaheen_aliii,��‍♂,0,0,0,0,193,223,0,0,0,0,1,0,68,14,4,1,68
neena_sathyan,Neena Sathyan,0,0,0,0,55,74,0,0,0,1,1,1,25,6,13,1,25
ayushihihi,Ayushi Sharma,0,0,53,0,299,317,0,5,0,1,9,0,1159,193,13,9,128.7777778
athulmenon_,Athul Menon,0,0,12,0,713,1161,0,0,0,1,0,0,0,0,11,0,0
d_h_ee_r_aj,Dheeraj,0,0,23,0,280,357,0,5,0,0,9,3,778,85,7,9,86.44444444
midhun_c_m,Midhun Cm,0,0,37,0,605,638,0,0,0,0,31,1,1640,209,9,12,136.6666667
chandana__19_,chandana,0,0,0,0,309,264,0,0,0,1,5,0,463,18,8,5,92.6
salmxnfaris,Salman Faris,0,0,28,0,421,461,0,1,0,1,20,13,1780,143,12,12,148.3333333
a_k_p7777,Amrit K Pillai,0,0,46,0,353,602,0,1,0,1,0,0,0,0,14,0,0
lakshmi_._lakshmi,Lakshmi,0,0,57,0,125,140,0,1,0,1,0,0,0,0,7,0,0
riya_r002,Riya_R,0,0,17,0,172,207,0,0,0,1,3,4,356,67,6,3,118.6666667
thomasmjosline,Thomas M Josline Mattathil,0,0,0,0,457,560,0,0,0,0,4,0,486,43,26,4,121.5
nickadarsh,Adarsh Nick,0,0,10,0,223,349,0,0,0,0,1,0,66,4,11,1,66
__.abh.i,ᴅ ᴇ ᴍ Ø ɴ ⛩️,0,0,85,1,290,165,1,4,1,0,16,92,1488,288,12,12,124
pranay____007,Pranay Gopalkrishnan,0,0,112,0,635,867,1,0,1,0,29,10,1676,204,20,12,139.6666667
sshanky_____,shanky,0,0,1,0,107,102,0,1,0,1,18,0,458,75,6,12,38.16666667
anagha_530,Anagha Pavithran,0,0,99,0,491,488,0,0,0,1,9,1,2201,231,16,9,244.5555556
sarang.nair_,Sarang G Nair�,0,0,44,0,104,99,0,0,0,1,0,0,0,0,14,0,0
kausarhanna,kausar hanna,0,0,0,0,517,568,0,1,0,1,7,25,1436,66,12,7,205.1428571
rohit_gen,Rohit Genome,0,0,0,0,449,495,0,0,0,1,0,0,0,0,12,0,0
thoyaja_malisetty,Thoyaja,0,0,47,0,411,486,0,0,0,1,0,0,0,0,7,0,0
kri_s_.h,Anantha krishnan,0,0,106,0,617,593,0,4,0,1,21,67,2007,196,16,12,167.25
haz_z_im,Hazim•Saud,0,0,26,0,649,713,0,0,0,1,1,0,290,43,10,1,290
jose_m_josline,Jose M Josline Mattathil,0,0,68,0,334,420,0,0,0,0,1,0,140,4,24,1,140
_arathi_prem,Arathi Premkumar,0,0,0,0,450,486,0,0,0,1,7,10,1466,83,16,7,209.4285714
ars_ha_ki_shor,Ａｒｓｈａ ☀,0,0,131,0,421,307,0,4,0,1,8,21,1823,335,7,8,227.875
vyshnavi_t_p,VYSHNAVI,0,0,55,0,531,534,0,5,0,1,6,10,1421,206,8,6,236.8333333
m_shey_,Mithra Sherin,0,0,21,0,969,970,0,0,0,1,4,1,1734,143,13,4,433.5
vin4y4k_r_p,Vin∆y∆k ® ¶i11∆i,0,0,57,0,391,530,0,0,0,1,12,2,933,19,16,12,77.75
vishhhpriya,�����,0,0,20,0,391,438,0,0,0,1,0,0,0,0,5,0,0
hk_sud_30,HariShankar Sudheer,0,0,39,0,260,357,0,2,0,1,0,0,0,0,19,0,0
haneena_hani__,Haneena�,0,0,0,0,309,349,0,2,0,1,0,0,0,0,8,0,0
_._d.e.v.u.__,Devika Sathyan,0,0,34,0,776,618,0,5,0,1,7,3,2192,156,14,7,313.1428571
raghilreigns,RGL,0,0,37,0,461,573,0,0,0,0,22,32,1398,76,3,12,116.5
gopika.sidharth,GOPIKA SIDHARTH,0,1,20,0,324,242,0,2,0,1,0,0,0,0,15,0,0
vyshnavi.saju,Vyshnavi Saju,0,0,46,0,713,692,0,1,0,1,17,32,4111,187,13,12,342.5833333
sruthysreenivasc,sruthy sreenivas,0,0,11,0,541,777,0,0,0,0,80,0,1666,122,16,12,138.8333333
gijithasajeev,Gayathri geethu,0,0,0,0,62,98,0,0,0,1,6,1,50,2,15,6,8.333333333
_meenakshi_rajeev_,Meenakshi Rajeev,0,0,3,0,536,485,0,0,0,1,0,0,0,0,16,0,0
pankaja_0210,Pankajavalli RV,0,0,60,0,475,1072,0,1,0,1,34,0,1475,41,15,12,122.9166667
arathi_ks,Arathi,0,0,0,0,225,245,0,1,0,1,0,0,0,0,6,0,0
saasthavasan,Saastha Vasan,0,0,40,0,446,497,0,2,0,1,26,7,2071,61,13,12,172.5833333
_sreeram.anil_,Sreeram Anil,0,0,23,0,620,516,0,0,0,1,2,15,443,13,12,2,221.5
ann_maria11,Ann Maria John,0,0,0,0,189,170,0,0,0,1,0,0,0,0,14,0,0
aswathi_kb,Aswathi,0,0,0,1,637,755,0,3,0,1,15,31,3046,442,7,12,253.8333333
oru_chattambi_,soorya _Narayan,0,0,79,0,246,293,0,1,0,0,18,128,1446,423,15,12,120.5
mala_vika__menon,MalaVika�,0,0,42,0,321,323,0,0,0,1,0,0,0,0,9,0,0
sachi_lekha,Sachi,0,0,19,0,496,580,0,0,0,1,0,0,0,0,5,0,0
vishnu_25__,VISHNU M VIJAY,0,0,12,0,1214,764,0,0,0,1,24,13,4264,339,14,12,355.3333333
basil__mohammed,BASIL MOHAMMED,0,0,48,0,1276,1303,0,8,0,1,76,27,3600,359,14,12,300
devapriyaashok,Devapriya�,0,0,7,0,619,364,0,0,0,1,0,0,0,0,10,0,0
__._haripriya_.__,�HARIPRIYA�,0,0,115,0,1134,960,1,6,0,1,17,41,4975,1842,11,12,414.5833333
farzin_zahal,Farzin zahal ➰,0,0,32,0,719,830,0,3,0,1,11,9,2699,118,14,11,245.3636364
chamalaanirudh,Anirudh Chamala,0,0,150,0,442,511,0,1,0,1,4,0,319,7,15,4,79.75
gayathri.ar,Gayathri A R�,0,0,1,0,619,694,0,3,0,1,11,24,2708,315,13,11,246.1818182
anek.c.b,Anek,0,0,28,0,131,142,0,0,0,0,0,0,0,0,4,0,0
gunasekhar15__,Guna Sekhar,0,0,0,0,156,171,0,0,0,1,0,0,0,0,11,0,0
abhi_ram98,ABHiŔäM,0,0,78,0,794,1107,0,2,0,1,28,17,3036,190,9,12,253
muhammed_ch_,محمد,0,0,1,0,352,469,0,1,0,1,4,5,484,19,4,4,121
amrutha_jayaraj,Amrutha Jayaraj,0,0,113,0,645,760,1,9,0,1,49,27,3607,311,15,12,300.5833333
_hari__nandan_,Harinandan,0,0,0,0,574,536,0,0,0,0,2,4,395,27,10,2,197.5
_thamannaah__,Amina Thamanna,0,0,0,0,109,75,0,1,0,1,3,2,274,16,14,3,91.33333333
i_am_avi_here,Avinash Hari K P,0,0,63,0,666,1049,0,0,0,1,12,3,2310,71,16,12,192.5
amrutha_krishna_,Amrutha Krishna,0,0,27,0,731,744,0,6,0,1,21,5,3450,523,15,12,287.5
abhirami.kp,Abhirami,0,0,0,0,509,562,0,0,0,1,3,1,772,87,8,3,257.3333333
errorist_99,akash Sk,0,0,12,0,485,495,0,1,0,1,6,4,644,23,8,6,107.3333333
_spandana_devisetty_,SPÂÑDÃNĀ�,0,0,24,0,597,576,0,7,0,1,10,1,3068,273,13,10,306.8
_dr_deadpool_,Sai Ghnateesh,0,0,0,0,223,326,0,0,0,1,0,0,0,0,13,0,0
a_lud__,Adil Ahmed,0,0,0,0,273,300,0,0,0,0,1,6,85,4,10,1,85
meenutti004,Varun At,0,0,32,0,217,424,0,0,0,1,0,0,0,0,8,0,0
aiishu._,Aishwarya Nair,0,0,0,0,460,563,0,0,0,1,0,0,0,0,14,0,0
liyana_muneer_,Liyana muneer,0,0,99,0,651,882,0,15,0,1,7,6,2038,135,13,7,291.1428571
noushad_parackal,Noushad Parackal,0,0,126,1,778,951,0,2,0,1,33,20,2629,107,16,12,219.0833333
harry_1_6_1,Harsha Vardhana�,0,0,0,0,506,910,0,7,0,1,89,8,2158,92,16,12,179.8333333
h33raj,Heeraj Haridas Nair,0,0,42,1,404,586,0,4,1,0,19,2,1375,48,19,12,114.5833333
_._poojaaa._._,POOJA,0,0,0,0,389,293,0,2,0,1,4,5,793,50,5,4,198.25
chandana__00,�ℎ������ ��,0,0,58,0,620,575,0,5,0,1,9,19,1271,87,11,9,141.2222222
anupama.nk.90,Anupama NK,0,0,0,0,200,273,0,0,0,1,1,0,103,20,10,1,103
najahniju,Najah Niju,0,0,0,0,164,234,0,0,0,1,2,0,162,24,10,2,81
_nifii_,Nifin Fatima,0,0,30,0,961,721,1,5,0,1,10,8,3779,318,12,10,377.9
m_a_m_i_c_o_n_i_a_n,0,0,0,51,0,186,182,0,8,0,1,28,43,966,208,0,12,80.5
mukil_suresh_5342,Mukil Suresh,0,0,52,0,594,1139,0,0,0,1,46,37,2766,276,12,12,230.5
pranayspammm,jacky bhaii��,0,0,107,0,45,47,1,0,0,1,25,9,226,106,13,12,18.83333333
s35ky,Amal,0,0,75,0,858,1002,0,1,1,0,95,21,2488,68,4,12,207.3333333
geethnatk,Geethna,0,0,0,1,369,320,0,0,0,1,28,7,1330,49,7,12,110.8333333
man.steel.x,Nikhil Varghese,0,0,0,0,63,85,0,0,0,0,0,0,0,0,15,0,0
__var__sha___,Varsha M,0,0,46,0,818,734,0,4,0,1,8,6,2725,352,8,8,340.625
itzz_tym_2_confess_amrita,Amrita Confessions..,0,0,145,0,1055,176,0,7,0,0,205,0,2617,57,20,12,218.0833333
abd__shahad,S  H  A  H  A  D,0,0,37,0,281,346,0,1,0,0,3,1,379,47,16,3,126.3333333
_ashwinisuresh_,अश्विनी सुरेश.,0,0,1,0,391,562,0,7,0,1,15,28,2490,366,14,12,207.5
shakticon,0,0,0,120,1,61,0,0,0,0,0,11,4,140,9,0,11,12.72727273
arunkiranma,Arun Kiran,0,0,13,0,184,141,0,0,0,0,3,0,82,1,10,3,27.33333333
vaishnav_s_n,��������_�_�,0,0,69,1,380,355,1,1,1,0,6,22,549,28,12,6,91.5
udaykrishna_1255,U_D_A_Y�,0,0,8,0,782,686,0,4,0,0,5,77,1793,335,8,5,358.6
vaishnav0007,�������� � ��������,0,0,98,1,442,407,0,2,1,0,0,0,0,0,19,0,0
adithyan_._nair,Aditya Nair,0,0,150,0,202,507,0,7,0,1,21,0,565,13,11,12,47.08333333
mrf4lc0n,Jaswanth Bommidi,0,0,8,0,669,515,0,6,0,1,5,0,868,11,16,5,173.6
amal_kasim_2000,Amal Kasim,0,0,110,0,1217,1468,0,0,0,0,0,0,0,0,10,0,0
_its._.vivek_,RioT,0,0,0,0,571,562,0,1,0,1,30,53,2726,97,4,12,227.1666667
_kasthuri_kasn,Kasthuri Nair,0,0,32,0,736,827,0,3,0,1,14,11,3168,390,13,12,264
v_e_e_r_333,Siddasai VéÈr,0,0,14,0,209,217,0,1,0,1,14,6,827,41,15,12,68.91666667
sanslays_,Sanjana,0,0,89,0,625,790,0,1,0,1,12,6,2716,140,7,12,226.3333333
_.bhagya._p,�BHA_GYA�,0,0,56,0,213,165,0,0,0,1,0,0,0,0,9,0,0
a._na._g._ha,_Anagha_,0,0,42,0,608,603,0,3,0,1,0,0,0,0,8,0,0
rajan_nikhil,0,0,0,0,0,172,320,0,0,0,0,0,0,0,0,0,0,0
vysakh._nair,Vysakh Nair,0,0,39,0,359,362,0,0,0,1,0,0,0,0,11,0,0
_shyam__s,� ℍ � � �. �,0,0,28,0,871,878,1,2,0,1,77,21,3020,397,12,12,251.6666667
suryoski,Suryan☀️�,0,0,0,0,248,417,0,0,0,1,0,0,0,0,9,0,0
a_k_a_s_h_k_t,� ᴀsʜ �,0,0,0,0,1000,928,0,3,0,1,9,14,2681,101,7,9,297.8888889
ajil.ak.2255,Ajil AK,0,0,26,0,690,564,0,0,0,0,3,25,584,83,7,3,194.6666667
nidh.in_v,Nidhin.v,0,0,44,0,285,288,0,0,0,1,2,1,293,62,8,2,146.5
_me_gh_a_123,megha,0,0,0,0,310,157,0,2,0,1,0,0,0,0,5,0,0
_.ria.____,Riya Fathima,0,0,6,0,798,736,0,17,0,1,10,2,2359,89,12,10,235.9
_anaga____,Anaga Suresh,0,0,36,0,573,656,0,3,0,1,16,12,3694,164,12,12,307.8333333
m0hd_jassim,Mohammed Jassim,0,0,11,0,381,466,0,4,0,1,5,7,559,7,15,5,111.8
_rahoool_,Rahul Mohan,0,0,45,0,555,1026,0,0,0,1,8,19,1178,188,11,8,147.25
aswin_m_a_n_u,ASWIN,0,0,0,0,294,289,0,0,0,1,0,0,0,0,5,0,0
the__unique___one,Anurag S,0,0,86,0,842,711,0,0,0,0,24,33,3535,350,8,12,294.5833333
known_as_danwand47,danwand,0,0,121,0,330,458,0,1,0,1,8,0,410,7,7,8,51.25
__saranya_,Saranya Thayat,0,0,0,0,351,580,0,0,0,1,3,0,581,60,14,3,193.6666667
mithumohanan,Mithun,0,0,0,0,89,195,0,0,0,1,9,0,143,5,6,9,15.88888889
justnikhil_01,NIKHIL CHAGANTI,0,0,148,0,418,384,0,0,0,1,3,6,567,61,15,3,189
devika_p___,Devika P,0,0,41,0,506,493,0,6,0,1,8,7,1951,437,8,8,243.875
hermith_1499,Hermith,0,0,0,0,634,357,0,0,0,1,17,49,2165,230,7,12,180.4166667
kanakasree_mohan,_moon child_�,0,0,53,0,683,966,1,7,0,1,8,0,2300,439,13,8,287.5
zeusprivv__,Zeus,0,0,72,0,123,124,0,0,0,1,9,4,535,56,4,9,59.44444444
sreerag.vivek,z3r0_K,0,0,53,0,1190,1113,0,1,1,0,14,20,4903,424,6,12,408.5833333
runi.divya,Arunima Divya,0,0,0,0,262,291,0,0,0,1,18,53,1291,208,13,12,107.5833333
bharathprathap,Bharath Prathap,0,0,51,0,346,440,0,3,0,1,15,17,1067,57,15,12,88.91666667
quotes_cgh,Craziness Gives Happiness �,0,0,121,1,362,369,0,8,1,0,446,20,235,14,27,12,19.58333333
sayoojsamuel,Sayooj Samuel,0,0,23,1,340,400,0,3,0,1,8,9,508,15,13,8,63.5
d_gearbreaker,The Gear Breaker,0,0,41,0,922,128,1,0,0,1,10,0,274,8,16,10,27.4
_.arjun._.rathya._,ArJun RathYa,0,0,17,0,447,436,0,4,0,1,9,43,952,161,12,9,105.7777778
_arvind.pvt,Arvind,0,0,6,0,316,327,0,0,0,1,1,2,133,11,6,1,133
avm_buddies,AVM Budies,0,0,40,0,228,280,0,0,0,0,6,0,662,5,10,6,110.3333333
niharikha____nihu,nihu�,0,0,0,0,818,880,0,24,0,1,29,19,3619,962,5,12,301.5833333
hayam_faizal,Hayam.,0,0,1,0,589,553,0,1,0,1,0,0,0,0,6,0,0
devitha_anil,Devitha Anil,0,0,35,0,401,451,0,0,0,1,3,2,541,30,12,3,180.3333333
mommy_dearest___,sreerekha,0,0,134,0,208,67,0,0,1,0,73,0,619,11,9,12,51.58333333
_mystgirl_,āŗyā ŋāŋdā,0,0,72,0,374,370,0,0,0,0,21,0,1232,22,15,12,102.6666667
adw4ith,adwaith,0,0,0,0,1161,1172,0,0,1,0,24,151,3681,602,7,12,306.75
prague_ertha,@champagnefabulous!!!,0,0,150,0,713,702,1,88,0,1,126,4,1327,99,21,12,110.5833333
sijin_chandran,sijinchandran,0,0,0,0,393,622,1,0,1,0,52,34,675,7,13,12,56.25
ihsansaj,Ihsan Saj Saj,0,0,0,0,150,214,0,0,0,0,1,1,64,2,13,1,64
s4nd_hanitizer,Siddhi Menon,0,0,1,0,327,369,0,0,0,1,1,0,113,0,12,1,113
najah_bin_gafoor,Muhammed Najah,0,0,117,0,451,307,0,5,0,1,9,3,1666,115,14,9,185.1111111
dark_side_lover._,DARK_SIDE_LOVER._,0,0,69,0,250,450,0,1,0,0,0,0,0,0,17,0,0
_3_jen_13,[JEN JOSEPH JAMES],0,0,15,0,785,713,0,4,1,0,54,41,3573,263,18,12,297.75
__p___n___k__,Parameshwaran Namboothiri,0,0,0,0,248,170,0,4,0,1,0,0,0,0,25,0,0
jeffz_roja,Jeffzine Roja,0,0,101,1,801,1456,0,0,0,1,0,0,0,0,13,0,0
dev_nath_10,NAVIGATOR,0,0,99,0,485,872,0,0,0,1,25,2,1861,133,9,12,155.0833333
akymaster,Akshay V,0,0,0,1,638,749,0,0,0,1,9,2,1123,33,8,9,124.7777778
aman__rah__man,أمن رحمآن,0,0,0,0,484,532,0,1,0,1,2,7,385,9,11,2,192.5
__saikrishna_challa__,saikrishna challa,0,0,75,0,543,498,0,0,0,1,19,31,2241,424,17,12,186.75
tejeshwar.mk,0,0,0,50,0,472,732,0,0,0,1,3,5,349,18,0,3,116.3333333
ana_swa.ra,ᵃⁿᵃˢʷᵃʳᵃ,0,0,42,0,223,225,0,0,0,1,0,0,0,0,8,0,0
ale__ena,Aleena,0,0,11,0,1767,500,0,4,0,1,4,3,1430,58,6,4,357.5
indrarajbiswas1608,Indraraj Biswas,0,0,75,0,415,153,1,0,0,0,0,0,0,0,15,0,0
rith_vik_7,Rithvik Vukka,0,0,56,0,216,219,0,3,0,1,6,5,450,28,13,6,75
aswin_s__k,ᴀꜱᴡɪɴ ꜱᴋ,0,0,24,0,229,189,0,0,0,0,4,11,303,113,8,4,75.75
rifaaaa_finser,Rifaaa,0,0,17,0,663,523,1,20,0,1,73,18,2585,122,6,12,215.4166667
amaltk12,Amal Tk,0,0,10,0,139,188,0,0,0,1,8,0,178,4,7,8,22.25
trabodalabs,Traboda CyberLabs,0,0,31,1,130,4,0,0,1,0,3,7,173,0,17,3,57.66666667
infinite_soul23_,Aswathi Balakrishnan,0,0,110,0,793,830,0,3,0,1,0,0,0,0,20,0,0
devagopal.__,Devagopal,0,0,66,0,919,974,0,0,0,1,0,0,0,0,9,0,0
badomen_,Hareendran V Unni,0,0,28,1,1900,672,0,38,0,1,245,16,3512,724,17,12,292.6666667
anurag_vakkalanka,Anurag Vakkalanka,0,0,43,0,401,426,0,1,0,1,5,1,585,34,17,5,117
__sanjana_suresh__,SANJANA SURESH,0,0,33,0,238,362,0,1,0,1,4,0,512,59,14,4,128
_chx.chu_,Vaishnav�,0,0,29,0,502,475,0,5,0,1,16,18,1884,151,9,12,157
vijithvellora,Vijith Vellora,0,0,49,1,1147,584,0,10,0,1,268,1,1258,52,14,12,104.8333333
devika_sugathan,Devika Sugathan,0,0,1,0,595,686,0,3,0,1,12,50,2358,269,15,12,196.5
sabarinadhbg,sabarinadhbg,0,0,62,0,252,507,0,0,0,0,0,0,0,0,12,0,0
sarang__nidz,Sarang,0,0,1,0,260,277,0,0,0,0,0,0,0,0,6,0,0
rojr_4510,AKASH K M,0,0,112,0,462,626,1,3,0,0,9,37,1531,262,9,9,170.1111111
afthab732,� � � � � � �,0,0,24,0,637,700,0,0,0,1,0,0,0,0,13,0,0
ds_aryazzz,Arya Nanda D S,0,0,22,0,518,654,0,0,0,1,2,0,556,163,14,2,278
r1chu__,�������,0,0,22,0,596,477,0,0,0,1,0,0,0,0,7,0,0
ardra_rajesh_01,Ardra Rajesh,0,0,49,0,619,684,0,4,0,1,37,42,2313,98,12,12,192.75
t_r3x__,Siddharth Muralee,0,0,133,0,211,174,0,0,0,0,0,0,0,0,17,0,0
_hemanth._.157,hemanth�,0,0,83,0,206,132,0,0,1,0,2,0,236,12,8,2,118
athira_pa6u,��Athira Anand��,0,0,26,0,393,394,1,8,0,1,17,13,1994,186,16,12,166.1666667
yaswanthjonnalagadda,�Yaswanth Jonnalagadda �,0,0,31,0,332,402,0,5,0,1,3,2,269,27,24,3,89.66666667
aswana_k_babu,aswana_achu,0,0,74,0,745,533,1,6,1,0,54,41,2036,227,11,12,169.6666667
yedhu_yedhu,Yedhu Krishna,0,0,0,1,327,497,0,1,0,0,8,11,541,3,13,8,67.625
sreelakshmisr,Sreelakshmi sree,0,0,0,0,498,547,0,1,0,1,4,13,607,31,16,4,151.75
_.a_swin._,Aswin,0,0,47,0,159,197,0,0,0,0,0,0,0,0,5,0,0
_naveenaaaaa_,Naveena Reddy,0,0,9,0,608,600,0,6,0,1,4,3,1223,71,13,4,305.75
dipin_dahiya,Dipin Dahiya,0,0,88,0,323,299,0,5,0,0,5,1,600,73,12,5,120
a.bhina_v,������������,0,0,25,0,696,656,0,0,0,1,11,14,1793,136,12,11,163
aswin_.in,Aswin Mani,0,0,14,0,665,621,0,8,0,1,21,22,2653,185,10,12,221.0833333
t___om_ri_ddl_e,Abhin A,0,0,93,0,440,523,0,2,0,1,0,0,0,0,7,0,0
neelanjana_pramod,Neelanjana Pramod AV,0,0,10,0,889,964,0,4,0,1,44,5,5192,147,20,12,432.6666667
s34s0n,Season Cherian,0,0,0,0,485,318,0,0,0,1,0,0,0,0,14,0,0
sidheshsudhakaran,Sidhesh Kalayil,0,0,0,0,167,231,0,0,0,0,5,0,181,4,15,5,36.2
jk_1915,Jaishnav Krishnankutty,0,0,134,0,672,952,1,7,0,0,54,12,2536,100,22,12,211.3333333
_eeengus_,♡رينو فاطم♡,0,0,40,0,480,594,1,7,0,1,3,0,471,114,11,3,157
aslam_10_leo,Â B U Åslâm,0,0,142,0,510,358,0,1,1,0,4,7,782,33,14,4,195.5
sujanya_,Sujanya Reddy�,0,0,38,0,998,894,0,4,0,1,21,15,4594,341,14,12,382.8333333
_neehz__,__nee_h_ara_ kp,0,0,28,0,1014,831,0,3,0,1,9,26,3150,324,15,9,350
suuruu._,Suryendu�,0,0,26,0,451,637,0,2,0,1,0,0,0,0,9,0,0
___sobit____,sobits,0,0,45,0,1133,781,0,3,1,0,29,41,3211,324,6,12,267.5833333
nasif_17,Nasif,0,0,0,0,484,370,0,0,0,1,12,1,915,67,5,12,76.25
d.e.l.v.i.n_s,Delvin Saji,0,0,24,0,805,729,0,2,0,1,0,0,0,0,11,0,0
swethananik,Swethana,0,0,0,0,46,77,0,0,0,1,4,0,67,11,8,4,16.75
___lakshmi____00,SrEe LaKsHmI,0,0,40,0,1412,1672,1,0,0,1,2,0,395,21,12,2,197.5
gokul_kri_shna,Gokul Krishna G P,0,0,41,1,730,819,1,3,1,0,122,0,962,182,17,12,80.16666667
melano__man,B H A G E E R A T H,0,1,0,0,286,584,0,0,0,1,0,0,0,0,19,0,0
venkiteshsanthan,venkitesh santhan,0,0,0,0,366,351,0,0,0,0,0,0,0,0,17,0,0
mathumal_07,Adarsh Mathumal,0,0,0,0,450,644,0,0,0,0,12,28,2133,405,15,12,177.75
haristr_85,Hari S,0,0,17,1,159,182,0,3,0,0,0,0,0,0,6,0,0
_saran_krishna_,S∆R∆N,0,0,49,0,1075,1266,0,2,0,0,17,61,4227,226,5,12,352.25
_ha.sbe_,Sudarshan Hasbe,0,0,27,0,360,266,0,7,0,1,12,29,2664,220,15,12,222
ananya__muthu,ananya muthu,0,0,125,0,411,349,0,2,0,1,2,9,327,158,12,2,163.5
_sid.rah__,سِـدْرَة الْـمُـنْـتَـهَى,0,0,29,0,532,528,0,7,0,1,2,1,439,17,25,2,219.5
fidha_saleem___,fidha,0,0,56,0,733,724,1,5,0,1,10,4,2459,426,5,10,245.9
abhi._i,�ABHINAV�,0,0,0,0,983,1022,0,0,0,1,0,0,0,0,9,0,0
hell_.fire_,Deva narayanan,0,0,0,0,189,445,0,1,1,0,12,44,643,10,14,12,53.58333333
_ro_nny__,Ròhîth,0,0,13,0,481,613,0,4,0,1,31,30,1504,88,8,12,125.3333333
w_i_t_h_y_o_u_,↫↫↫↫↫ SÅMRÂT ↬↬↬↬↬,0,0,125,0,400,234,0,1,0,1,1,0,169,3,20,1,169
ishani_deepaa_08,Ishani Deepa,0,0,17,0,563,558,0,0,0,1,3,8,867,151,12,3,289
_bindu_vijayan_,Bindu Vijayan,0,0,0,0,91,140,0,4,0,1,0,0,0,0,13,0,0
a_b_ay,abhay,0,0,0,0,315,544,0,0,0,1,1,3,112,2,5,1,112
a3x3k,S Abhishek,0,0,20,1,228,5040,0,12,0,1,28,24,699,22,10,12,58.25
black_demon_07._,Adarsh sivakumar,0,0,65,0,517,508,0,0,0,1,3,3,483,34,16,3,161
akshaymhari,Akshay M Hari,0,0,0,0,267,390,0,0,0,1,13,2,358,0,13,12,29.83333333
s.punnath,sreeja punnath,0,0,1,0,84,87,1,2,0,1,5,10,98,4,14,5,19.6
priyanka_4901,durga priyanka,0,0,54,0,264,400,0,0,0,1,4,5,308,5,14,4,77
hadhimunnu,HADHI MOHAMMED,0,0,0,0,370,367,0,0,0,1,0,0,0,0,14,0,0
sulabh_santhosh,$u!@bh $@πtho$h,0,0,133,0,746,492,0,11,0,1,36,25,2844,297,15,12,237
dineshajitha,Ajitha Dinesh,0,0,0,0,43,22,0,0,0,1,0,0,0,0,13,0,0
__sach_photography__,__ŚÄČH_ŠŘ__,0,0,95,1,539,505,0,15,0,0,53,93,1335,49,16,12,111.25
___.arjun_.__,Arjun Manoj,0,0,98,0,615,586,0,1,0,1,13,15,2850,248,11,12,237.5
___areen___,Areen,0,0,29,0,728,1003,0,0,0,1,0,0,0,0,5,0,0
ahamad_asim,Misa,0,0,85,0,1022,1612,0,4,0,0,8,37,2063,170,4,8,257.875
sidh4rth_,Sidharth,0,0,7,0,893,881,0,0,0,1,0,0,0,0,8,0,0
ashwin.apk,Ashwin,0,0,62,1,528,653,0,0,0,1,0,0,0,0,6,0,0
kotlajaideepreddy,Kotla Jaideep Reddy,0,0,0,0,134,164,0,0,0,1,3,0,67,0,19,3,22.33333333
m_i_n_d.r_e_a_d_e_r_,aathira,0,0,56,0,115,111,0,1,0,0,11,3,702,56,7,11,63.81818182
